,n,eta,beta1,beta2,beta3,x21,x31,x32,
Actual,8.703100204467773,0.29927998781204224,6.905799865722656,9.12279987335205,11.668000221252441,0.563289999961853,0.4399999976158142,0.669979989528656,
Prediction,8.703100204467773,0.29927998781204224,6.905383110046387,9.123061180114746,11.668245315551758,0.5632760524749756,0.4400595724582672,0.6700815558433533,
Per Dev,8.703100204467773,0.29927998781204224,0.006034864578396082,0.002864326350390911,0.002100568264722824,0.002476075664162636,0.013539736159145832,0.0151596050709486,
,
Actual,8.703100204467773,0.49180999398231506,7.27839994430542,10.935999870300293,15.343000411987305,0.6472200155258179,0.5765299797058105,0.751230001449585,
Prediction,8.703100204467773,0.49180999398231506,7.27789306640625,10.936634063720703,15.34646987915039,0.6472588777542114,0.5765258073806763,0.7511738538742065,
Per Dev,8.703100204467773,0.49180999398231506,0.006964139174669981,0.005799135193228722,0.02261270210146904,0.006004485301673412,0.0007236961391754448,0.007474085781723261,
,
Actual,8.703100204467773,0.2985900044441223,6.9054999351501465,9.11970043182373,11.65999984741211,0.5631099939346313,0.4395900070667267,0.6697400212287903,
Prediction,8.703100204467773,0.2985900044441223,6.905132293701172,9.119972229003906,11.660285949707031,0.5630878806114197,0.4396604299545288,0.6698487401008606,
Per Dev,8.703100204467773,0.2985900044441223,0.005323892924934626,0.002980330027639866,0.0024537076242268085,0.003926998935639858,0.01602012850344181,0.016232995316386223,
,
Actual,8.703100204467773,0.3140699863433838,6.914299964904785,9.194499969482422,11.847999572753906,0.567550003528595,0.44909000396728516,0.6753299832344055,
Prediction,8.703100204467773,0.3140699863433838,6.914727210998535,9.195215225219727,11.849781036376953,0.567541778087616,0.44912999868392944,0.6753726005554199,
Per Dev,8.703100204467773,0.3140699863433838,0.006179166492074728,0.007779169362038374,0.015035985969007015,0.0014492891496047378,0.008905723690986633,0.006310592405498028,
,
Actual,8.703100204467773,0.3088400065898895,6.911099910736084,9.168000221252441,11.782999992370605,0.5659899711608887,0.4458400011062622,0.6734099984169006,
Prediction,8.703100204467773,0.3088400065898895,6.9102911949157715,9.168252944946289,11.783173561096191,0.5659807324409485,0.44581151008605957,0.6734358072280884,
Per Dev,8.703100204467773,0.3088400065898895,0.011701694689691067,0.002756584668532014,0.001473043579608202,0.0016323116142302752,0.006390413735061884,0.003832555375993252,
,
Actual,8.703100204467773,0.18243999779224396,6.882800102233887,8.842900276184082,10.751999855041504,0.5455800294876099,0.3870899975299835,0.6393600106239319,
Prediction,8.703100204467773,0.18243999779224396,6.881532192230225,8.841974258422852,10.751249313354492,0.5455278158187866,0.3870263695716858,0.6393028497695923,
Per Dev,8.703100204467773,0.18243999779224396,0.01842142641544342,0.010471878573298454,0.006980484817177057,0.009570304304361343,0.016437510028481483,0.008940323255956173,
,
Actual,8.703100204467773,0.11191999912261963,6.8821001052856445,8.82289981842041,10.611000061035156,0.5442399978637695,0.3776499927043915,0.6340199708938599,
Prediction,8.703100204467773,0.11191999912261963,6.882365703582764,8.822977066040039,10.6116943359375,0.544203519821167,0.37768203020095825,0.6340261101722717,
Per Dev,8.703100204467773,0.11191999912261963,0.0038592624478042126,0.0008755355374887586,0.006542973220348358,0.006702565588057041,0.008483382873237133,0.0009683099342510104,
,
Actual,8.703100204467773,0.10301999747753143,6.8821001052856445,8.822600364685059,10.607000350952148,0.544219970703125,0.3773899972438812,0.633870005607605,
Prediction,8.703100204467773,0.10301999747753143,6.883281230926514,8.823442459106445,10.608053207397461,0.5441616177558899,0.37741172313690186,0.6338992118835449,
Per Dev,8.703100204467773,0.10301999747753143,0.01716228574514389,0.009544741362333298,0.009926052764058113,0.010722308419644833,0.005756881088018417,0.004607612732797861,
,
Actual,8.703100204467773,0.5053099989891052,7.336299896240234,11.152000427246094,15.73799991607666,0.6548500061035156,0.5870299935340881,0.7574999928474426,
Prediction,8.703100204467773,0.5053099989891052,7.336441993713379,11.151266098022461,15.73835563659668,0.6548886299133301,0.5870756506919861,0.7574754953384399,
Per Dev,8.703100204467773,0.5053099989891052,0.0019369091605767608,0.006584730930626392,0.0022602651733905077,0.00589811522513628,0.0077776531688869,0.003233994822949171,
,
Actual,8.703100204467773,0.18424999713897705,6.882900238037109,8.844200134277344,10.760000228881836,0.5456699728965759,0.38756999373435974,0.6396300196647644,
Prediction,8.703100204467773,0.18424999713897705,6.881575107574463,8.843448638916016,10.75891399383545,0.5456233024597168,0.3875237703323364,0.6395859718322754,
Per Dev,8.703100204467773,0.18424999713897705,0.01925250142812729,0.008497041650116444,0.010095121338963509,0.008552868850529194,0.011926465667784214,0.006886454299092293,
,
Actual,8.703100204467773,0.4921799898147583,7.28000020980835,10.942000389099121,15.354000091552734,0.6474300026893616,0.5768200159072876,0.7514100074768066,
